Priority,Start_ISO,Is_Weekend,Duration_Min,Priority_Level,Component_Type,Pseudo_Description
Minor,2025-08-01T01:05:00,False,13.917,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_22> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T01:05:00,False,4.35,1,aws cloud,[TYPE]=<component_9> [NAME]=<component_name_119> [TEST]=<test_25> | <test_25> from <component_9> <component_name_119>
Minor,2025-08-01T01:05:00,False,3.233,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:05:00,False,1.017,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Major,2025-08-01T01:04:00,False,5.4,2,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_21> | <test_21> on <component_name_19>
Minor,2025-08-01T01:03:00,False,19.267,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_9> | <test_9> on <component_name_1> Database EYLOAN_<component_name_1>_DB:1880:dcey
Critical,2025-08-01T01:03:00,False,9.2,3,host,[TYPE]=<component_1> [NAME]=<component_name_63> [TEST]=<test_137> | <test_137> on Microsoft SQL <component_name_63>
Minor,2025-08-01T01:02:00,False,49.6,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:02:00,False,5.167,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_14> | <test_14> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T01:02:00,False,4.7,1,host,[TYPE]=<component_1> [NAME]=<component_name_34> [TEST]=<test_122> | <test_122> on <component_name_34>
Minor,2025-08-01T01:02:00,False,5.033,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T01:02:00,False,5.033,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Critical,2025-08-01T01:01:00,False,19.483,3,oracle weblogic,[TYPE]=<component_22> [NAME]=<component_name_626> [TEST]=<test_UNK> | JMX connection to the JVM of <component_22> <component_name_626> failed
Minor,2025-08-01T01:01:00,False,1.75,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_408> | Read rate from <component_name_1> sfcubstab_47.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.867,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_413> | Read rate from <component_name_1> sfcubstab_80.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,26.133,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1305> [TEST]=<test_23> | <test_23> {<component_name_1305>}
Minor,2025-08-01T01:01:00,False,181.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_678> | Read rate from <component_name_1> sfcubstab_172.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_552> | Read rate from <component_name_1> sfcubstab_94.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_532> | Read rate from <component_name_1> sfcubstab_91.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,21.133,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1312> [TEST]=<test_23> | <test_23> {<component_name_1312>}
Minor,2025-08-01T01:01:00,False,181.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_474> | Read rate from <component_name_1> sfcubstab_169.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_423> | Read rate from <component_name_1> sfcubstab_78.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_406> | Read rate from <component_name_1> sfcubstab_83.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,181.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_558> | Read rate from <component_name_1> sfcubstab_168.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_400> | Read rate from <component_name_1> sfcubstab_71.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_425> | Read rate from <component_name_1> sfcubstab_70.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_426> | Read rate from <component_name_1> sfcubstab_74.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_519> | Read rate from <component_name_1> sfcubstab_155.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_539> | Read rate from <component_name_1> sfcubstab_97.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_428> | Read rate from <component_name_1> sfcubstab_81.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_543> | Read rate from <component_name_1> sfcubstab_96.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,57.733,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_481> | Read rate from <component_name_1> sfcubstab_65.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,148.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_361> | Read rate from <component_name_1> sfcubstab_163.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:01:00,False,26.183,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1306> [TEST]=<test_23> | <test_23> {<component_name_1306>}
Minor,2025-08-01T01:01:00,False,25.8,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1317> [TEST]=<test_23> | <test_23> {<component_name_1317>}
Minor,2025-08-01T01:01:00,False,25.8,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1305> [TEST]=<test_23> | <test_23> {<component_name_1305>}
Minor,2025-08-01T01:01:00,False,25.883,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1306> [TEST]=<test_23> | <test_23> {<component_name_1306>}
Major,2025-08-01T01:00:00,False,4.333,2,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_84> | <test_84> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T01:00:00,False,3.083,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:00:00,False,0.983,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T01:00:00,False,14.6,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_679> | <test_679> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T01:00:00,False,14.517,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_680> | <test_680> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T01:00:00,False,9.4,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_243> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Critical,2025-08-01T01:00:00,False,29.317,3,external web,[TYPE]=<component_5> [NAME]=<component_name_15> [TEST]=<test_UNK> | The web page HomePage is not available for external access. This is affecting <component_5> <component_name_15>
Minor,2025-08-01T00:59:00,False,5.5,1,host,[TYPE]=<component_1> [NAME]=<component_name_2> [TEST]=<test_21> | <test_21> on <component_name_2>
Minor,2025-08-01T00:59:00,False,27.817,1,fcp port,[TYPE]=<component_12> [NAME]=<component_name_41> [TEST]=<test_600> | <test_600> in the FCP {<component_name_41>}
Minor,2025-08-01T00:59:00,False,27.833,1,fcp port,[TYPE]=<component_12> [NAME]=<component_name_42> [TEST]=<test_600> | <test_600> in the FCP {<component_name_42>}
Minor,2025-08-01T00:58:00,False,1.083,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Critical,2025-08-01T00:58:00,False,10.233,3,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_44> | <test_44> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:58:00,False,4.4,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_7> | There are many waiting containers in pod <component_name_4> of namespace amazon-guardduty on <component_name_4> Cluster <component_name_4>
Critical,2025-08-01T00:58:00,False,25.5,3,sql server,[TYPE]=<component_4> [NAME]=<component_name_515> [TEST]=<test_UNK> | Average CPU time is high for Microsoft JDBC Driver for <component_4> client connections to Microsoft SQL <component_name_515>
Major,2025-08-01T00:57:00,False,4.567,2,host,[TYPE]=<component_1> [NAME]=<component_name_34> [TEST]=<test_122> | <test_122> on <component_name_34>
Critical,2025-08-01T00:57:00,False,15.6,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_32> [TEST]=<test_16> | <test_16> {<component_name_32>}
Critical,2025-08-01T00:57:00,False,15.6,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_30> [TEST]=<test_10> | <test_10> {<component_name_30>}
Critical,2025-08-01T00:57:00,False,15.6,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_39> [TEST]=<test_10> | <test_10> {<component_name_39>}
Critical,2025-08-01T00:57:00,False,15.6,3,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_37> [TEST]=<test_10> | <test_10> {<component_name_37>}
Minor,2025-08-01T00:57:00,False,15.433,1,node,[TYPE]=<component_19> [NAME]=<component_name_170> [TEST]=<test_135> | <test_135> on <component_19> <component_name_170> of Kubernetes Cluster <component_name_170>
Minor,2025-08-01T00:57:00,False,15.433,1,node,[TYPE]=<component_19> [NAME]=<component_name_170> [TEST]=<test_136> | <test_136> on <component_19> <component_name_170> of Kubernetes Cluster <component_name_170>
Minor,2025-08-01T00:57:00,False,19.65,1,node,[TYPE]=<component_19> [NAME]=<component_name_171> [TEST]=<test_135> | <test_135> on <component_19> <component_name_171> of Kubernetes Cluster <component_name_171>
Minor,2025-08-01T00:57:00,False,19.683,1,node,[TYPE]=<component_19> [NAME]=<component_name_171> [TEST]=<test_136> | <test_136> on <component_19> <component_name_171> of Kubernetes Cluster <component_name_171>
Minor,2025-08-01T00:56:00,False,8.683,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_84> | <test_84> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T00:56:00,False,13.5,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_682> | <test_682> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_683> | <test_683> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_684> | <test_684> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_685> | <test_685> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.7,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_686> | <test_686> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,13.5,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_687> | <test_687> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.8,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_688> | <test_688> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.8,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_689> | <test_689> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.8,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_690> | <test_690> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.7,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_691> | <test_691> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.8,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_692> | <test_692> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.8,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_693> | <test_693> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,13.583,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_694> | <test_694> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.8,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_695> | <test_695> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.7,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_696> | <test_696> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.7,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_697> | <test_697> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.8,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_698> | <test_698> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.7,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_699> | <test_699> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,18.7,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_700> | <test_700> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:56:00,False,2.05,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:56:00,False,62.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_430> | Read rate from <component_name_1> sfcubstab_69.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:55:00,False,4.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_87> | <test_87> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:55:00,False,1.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:55:00,False,2.683,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_47> | <test_47> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:55:00,False,3.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:55:00,False,6.75,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T00:55:00,False,6.683,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T00:53:00,False,10.033,1,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_21> | <test_21> on <component_name_19>
Minor,2025-08-01T00:53:00,False,5.283,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_14> | <test_14> on <component_name_4> Cluster <component_name_4>
Major,2025-08-01T00:52:00,False,0.833,2,aws cloud,[TYPE]=<component_9> [NAME]=<component_name_114> [TEST]=<test_260> | <test_260> on <component_9> <component_name_114>
Minor,2025-08-01T00:51:00,False,5.783,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T00:51:00,False,5.833,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_401> | Read rate from <component_name_1> sfcubstab_53.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_410> | Read rate from <component_name_1> sfcubstab_68.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_528> | Read rate from <component_name_1> sfcubstab_95.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,191.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_576> | Read rate from <component_name_1> sfcubstab_165.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_471> | Read rate from <component_name_1> sfcubstab_64.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_577> | Read rate from <component_name_1> sfcubstab_60.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_421> | Read rate from <component_name_1> sfcubstab_66.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_490> | Read rate from <component_name_1> sfcubstab_62.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_416> | Read rate from <component_name_1> sfcubstab_48.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_405> | Read rate from <component_name_1> sfcubstab_67.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_478> | Read rate from <component_name_1> sfcubstab_54.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_538> | Read rate from <component_name_1> sfcubstab_93.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,67.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_465> | Read rate from <component_name_1> sfcubstab_55.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:51:00,False,1.783,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:50:00,False,0.983,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Major,2025-08-01T00:50:00,False,28.1,2,oracle goldengate replicat,[TYPE]=<component_7> [NAME]=<component_name_60> [TEST]=<test_16> | <test_16> {<component_name_60>}
Minor,2025-08-01T00:48:00,False,1.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Major,2025-08-01T00:48:00,False,5.15,2,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_21> | <test_21> on <component_name_19>
Major,2025-08-01T00:48:00,False,29.883,2,resource,[TYPE]=<component_8> [NAME]=<component_name_1308> [TEST]=<test_30> | <test_30> {<component_name_1308>}
Minor,2025-08-01T00:46:00,False,14.35,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_22> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Major,2025-08-01T00:46:00,False,4.333,2,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_84> | <test_84> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T00:45:00,False,2.083,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:45:00,False,0.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:45:00,False,4.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:45:00,False,6.833,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Critical,2025-08-01T00:45:00,False,5.183,3,external web,[TYPE]=<component_5> [NAME]=<component_name_15> [TEST]=<test_UNK> | The web page HomePage is not available for external access. This is affecting <component_5> <component_name_15>
Minor,2025-08-01T00:45:00,False,6.917,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T00:43:00,False,1.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:43:00,False,1.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_49> | CPU usage of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:42:00,False,10.933,1,host,[TYPE]=<component_1> [NAME]=<component_name_2> [TEST]=<test_21> | <test_21> on <component_name_2>
Major,2025-08-01T00:41:00,False,64.0,2,host,[TYPE]=<component_1> [NAME]=<component_name_63> [TEST]=<test_170> | <test_170> on Microsoft SQL server <component_name_63> is low
Minor,2025-08-01T00:41:00,False,77.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_454> | Read rate from <component_name_1> sfcubstab_59.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,77.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_440> | Read rate from <component_name_1> sfcubstab_57.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,77.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_468> | Read rate from <component_name_1> sfcubstab_56.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,77.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_412> | Read rate from <component_name_1> sfcubstab_45.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,77.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_488> | Read rate from <component_name_1> sfcubstab_51.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,77.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_523> | Read rate from <component_name_1> sfcubstab_98.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,142.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_542> | Read rate from <component_name_1> sfcubstab_156.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,77.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_418> | Read rate from <component_name_1> sfcubstab_52.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,77.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_486> | Read rate from <component_name_1> sfcubstab_58.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,6.133,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T00:41:00,False,6.167,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T00:41:00,False,1.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:41:00,False,0.75,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:40:00,False,15.383,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_243> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T00:39:00,False,194.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database on Cloud <component_name_1>
Minor,2025-08-01T00:39:00,False,1.75,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:38:00,False,16.067,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_38> | <test_38> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:38:00,False,10.667,1,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_21> | <test_21> on <component_name_19>
Minor,2025-08-01T00:37:00,False,9.25,1,host,[TYPE]=<component_1> [NAME]=<component_name_3> [TEST]=<test_19> | <test_19> drive of <component_name_3>
Major,2025-08-01T00:37:00,False,9.25,2,host,[TYPE]=<component_1> [NAME]=<component_name_3> [TEST]=<test_3> | <test_3> drive of <component_name_3>
Minor,2025-08-01T00:36:00,False,82.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_598> | Read rate from <component_name_1> sfcubstab_49.dbf is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T00:36:00,False,82.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_549> | Read rate from <component_name_1> sfcubstab_92.dbf is high on <component_name_1> Database <component_name_1>
